index,region,cluster,pc,cor
nao,Africa,1,2,0.337805812095488
npo,Americas,1,2,0.244963548495223
pdo,Antarctica,1,3,0.244802169283367
oni,Asia,2,1,cor04
iod,Europe,2,1,0.266912604971422
npgo,Oceania,2,1,0.363942725115472
nao,Africa,2,2,0.263785816484423
iod,Americas,2,2,0.275390833563745
npgo,Antarctica,2,2,0.34323633344812
npo,Asia,2,2,0.305444060737722
oni,Europe,2,3,0.259147652834663
iod,Oceania,2,3,0.383383644843805
oni,Africa,3,1,cor04
pdo,Americas,3,1,0.291264748017165
iod,Antarctica,3,1,0.30816031922114
npgo,Asia,3,1,0.322658728456379
npo,Europe,3,1,0.338709028955415
oni,Oceania,3,2,0.356413034441455
iod,Africa,3,2,0.290582024271842
npo,Americas,3,2,0.324689775998924
oni,Antarctica,3,3,cor04
pdo,Asia,3,3,0.358258295120823
npgo,Europe,3,3,cor04
oni,Oceania,4,1,0.352430173482129
pdo,Africa,4,1,cor04
iod,Americas,4,1,0.231325665105475
npgo,Antarctica,4,1,0.311140817400618
oni,Asia,4,2,0.307849414200549
nao,Europe,4,2,0.310500741373818
pdo,Oceania,4,2,0.294911608801286
npo,Africa,4,2,0.27834006259006
nao,Americas,5,1,0.234229392448074
npo,Antarctica,5,1,0.244204987091215
nao,Asia,5,2,0.325979968181971
npgo,Europe,5,2,0.273131324517992
oni,Oceania,5,3,0.270535620180034
npo,Africa,5,3,0.3273096065539
oni,Americas,6,1,0.271460384409419
nao,Antarctica,6,1,0.231784838526668
pdo,Asia,6,1,0.265333449734757
npgo,Europe,6,1,0.251814941233685
oni,Oceania,6,2,0.299033159511551
iod,Africa,6,2,0.321381063867571
npgo,Americas,6,2,0.341710068496679
npo,Antarctica,6,2,0.274971028667348
oni,Asia,6,3,0.25235069417327
nao,Europe,6,3,0.329841895045598
pdo,Oceania,6,3,0.241665822824889
iod,Africa,6,3,0.261409145366495
npgo,Americas,6,3,0.241057026746024
oni,Antarctica,7,1,0.282487034505045
nao,Asia,7,1,0.282004352479811
pdo,Europe,7,1,0.276768322671871
iod,Oceania,7,1,0.245407820536664
npo,Africa,7,1,0.369957618207582
oni,Americas,7,2,0.266428110829482
nao,Antarctica,7,2,0.288597633407406
iod,Asia,7,2,0.233438100376885
oni,Europe,7,3,0.316022815793199
nao,Oceania,7,3,0.236760506856027
pdo,Africa,7,3,0.255637187613742
iod,Americas,7,3,0.284777658888054
npo,Antarctica,7,3,0.374697383979136
oni,Asia,8,1,cor04
pdo,Europe,8,1,0.3662931279178
iod,Oceania,8,1,0.314449621259025
npo,Africa,8,1,0.300014873455931
oni,Americas,8,2,0.245721150291991
nao,Antarctica,8,2,0.314079849677179
pdo,Asia,8,2,cor04
npgo,Europe,8,2,0.339776875993685
oni,Oceania,8,3,0.313473875194048
nao,Africa,8,3,0.247562111927733
oni,Americas,9,1,cor04
pdo,Antarctica,9,1,0.254707430844315
iod,Asia,9,1,0.300361462170136
npgo,Europe,9,1,0.272927556648417
oni,Oceania,9,2,0.316296359565692
npgo,Africa,9,2,0.288100736688561
npo,Americas,9,2,0.276459524759183
iod,Antarctica,9,3,0.262992544802088
npgo,Asia,9,3,0.398971780793478
oni,Europe,10,1,0.34466958413797
nao,Oceania,10,1,0.258315538050517
pdo,Africa,10,1,0.29343424197691
npgo,Americas,10,1,0.27267983945406
npo,Antarctica,10,1,0.273666152112027
oni,Asia,10,2,0.287090664319152
nao,Europe,10,2,cor04
iod,Oceania,10,2,0.245072955320582
npgo,Africa,10,2,0.23361142171319
nao,Americas,10,3,0.269321107757611
pdo,Antarctica,10,3,0.294048256137095
oni,Asia,11,1,0.312467016187959
nao,Europe,11,1,0.354656302542614
pdo,Oceania,11,1,0.388687569775847
npgo,Africa,11,1,0.34406291201873
nao,Americas,11,2,0.250981989624442
pdo,Antarctica,11,2,0.265480202244001
npgo,Asia,11,2,0.232744059987816
npo,Europe,11,2,0.307312672669003
oni,Oceania,12,1,0.262711273480505
npgo,Africa,12,1,0.244642116899395
npo,Americas,12,1,0.298319080521954
oni,Antarctica,12,2,0.327021652278602
pdo,Asia,12,2,0.340098204454843
npgo,Europe,12,2,0.285980047544328
iod,Oceania,12,3,0.360785180840097
pdo,Africa,13,1,cor04
npgo,Americas,13,1,0.263243556966052
npo,Antarctica,13,1,0.249103936716223
iod,Asia,13,2,0.231827740004597
